0.0000E+0	0.0000E+0
1.4165E+1	-1.8827E-7
1.4203E+1	-3.6046E-8
1.4240E+1	-1.5258E-6
1.4278E+1	-4.8540E-8
1.4316E+1	-3.5974E-6
1.4354E+1	-3.4141E-6
1.4392E+1	-4.3011E-6
1.4430E+1	2.8155E-6
1.4468E+1	1.4342E-7
1.4505E+1	1.1877E-7
1.4543E+1	1.9930E-8
1.4581E+1	-2.2852E-6
1.4619E+1	-2.9246E-6
1.4657E+1	4.1892E-6
1.4695E+1	7.9943E-6
1.4733E+1	1.5075E-5
1.4770E+1	2.6426E-5
1.4808E+1	2.8650E-5
1.4846E+1	2.6153E-5
1.4884E+1	1.8779E-5
1.4922E+1	2.1050E-5
1.4960E+1	1.5766E-5
1.4998E+1	1.7414E-5
1.5036E+1	1.1553E-5
1.5073E+1	6.9184E-6
1.5111E+1	6.1083E-6
1.5149E+1	1.4873E-6
1.5187E+1	3.5839E-6
1.5225E+1	-1.2455E-6
1.5263E+1	-9.4268E-7
1.5301E+1	6.6682E-6
1.5338E+1	-3.3592E-6
1.5376E+1	-2.0310E-6
1.5414E+1	4.5984E-6
1.5452E+1	6.9974E-6
1.5490E+1	1.4885E-6
1.5528E+1	1.0316E-5
1.5566E+1	2.4887E-6
1.5604E+1	1.7478E-6
1.5641E+1	6.0345E-6
1.5679E+1	1.6846E-6
1.5717E+1	2.7004E-6
1.5755E+1	-6.5282E-6
1.5793E+1	-5.2247E-6
1.5831E+1	4.9794E-7
1.5869E+1	-4.9386E-7
1.5906E+1	-2.2147E-6
1.5944E+1	-4.9562E-6
1.5982E+1	-5.5521E-6
1.6020E+1	5.0812E-6
1.6058E+1	-3.8031E-6
1.6096E+1	-2.0867E-6
1.6134E+1	2.1805E-7
1.6171E+1	-8.4612E-6
1.6209E+1	-2.1561E-7
1.6247E+1	-6.7814E-7
1.6285E+1	7.2952E-8
1.6323E+1	1.4073E-6
1.6361E+1	5.1298E-6
1.6399E+1	1.6373E-6
1.6437E+1	-4.4372E-6
1.6474E+1	3.1808E-6
1.6512E+1	9.4634E-7
1.6550E+1	2.2849E-7
1.6588E+1	1.6016E-6
1.6626E+1	1.0672E-6
1.6664E+1	-2.2674E-6
1.6702E+1	-7.9223E-8
1.6739E+1	-4.3595E-6
1.6777E+1	1.1101E-6
1.6815E+1	-4.9128E-6
1.6853E+1	-5.5447E-6
1.6891E+1	-4.3552E-6
1.6929E+1	-1.3710E-6
1.6967E+1	-3.1632E-6
1.7005E+1	-2.9251E-6
1.7042E+1	-3.2172E-6
1.7080E+1	-3.2508E-6
1.7118E+1	-3.2096E-6
1.7156E+1	-4.1140E-7
1.7194E+1	2.5591E-7
1.7232E+1	-4.2237E-7
1.7270E+1	8.0908E-6
1.7307E+1	-5.2414E-6
1.7345E+1	5.9314E-6
1.7383E+1	1.0801E-7
1.7421E+1	-1.0627E-7
