0.0000E+0	0.0000E+0
1.4165E+1	-4.7503E-7
1.4203E+1	-4.0375E-7
1.4240E+1	-4.1937E-6
1.4278E+1	-2.2925E-6
1.4316E+1	-2.5171E-6
1.4354E+1	-2.7519E-6
1.4392E+1	7.4167E-8
1.4430E+1	1.6011E-6
1.4468E+1	-4.4595E-6
1.4505E+1	-9.4048E-7
1.4543E+1	-5.3439E-6
1.4581E+1	1.7395E-8
1.4619E+1	-4.9202E-7
1.4657E+1	9.9471E-6
1.4695E+1	1.4230E-5
1.4733E+1	1.7599E-5
1.4770E+1	2.4438E-5
1.4808E+1	2.7321E-5
1.4846E+1	2.9563E-5
1.4884E+1	2.8621E-5
1.4922E+1	2.1968E-5
1.4960E+1	2.7589E-5
1.4998E+1	1.8640E-5
1.5036E+1	9.5456E-6
1.5073E+1	3.5540E-6
1.5111E+1	3.9061E-6
1.5149E+1	3.7500E-6
1.5187E+1	-1.1260E-6
1.5225E+1	-6.0047E-6
1.5263E+1	-2.4897E-6
1.5301E+1	3.0920E-6
1.5338E+1	6.3118E-6
1.5376E+1	1.8550E-6
1.5414E+1	7.1003E-6
1.5452E+1	7.4479E-6
1.5490E+1	1.2597E-5
1.5528E+1	1.1498E-6
1.5566E+1	3.4556E-6
1.5604E+1	-2.8525E-6
1.5641E+1	7.3670E-7
1.5679E+1	2.4100E-6
1.5717E+1	4.7525E-7
1.5755E+1	-1.1250E-6
1.5793E+1	2.3114E-6
1.5831E+1	5.3872E-6
1.5869E+1	-4.0829E-6
1.5906E+1	-4.2194E-6
1.5944E+1	-1.2568E-6
1.5982E+1	-2.0344E-6
1.6020E+1	-8.2134E-6
1.6058E+1	4.9891E-6
1.6096E+1	-9.4648E-7
1.6134E+1	-4.2617E-6
1.6171E+1	-9.0616E-7
1.6209E+1	-5.2190E-7
1.6247E+1	-1.6367E-6
1.6285E+1	-3.9784E-6
1.6323E+1	3.9030E-6
1.6361E+1	7.0734E-7
1.6399E+1	-4.3059E-6
1.6437E+1	-1.2605E-7
1.6474E+1	-1.9708E-6
1.6512E+1	-1.0519E-6
1.6550E+1	2.2033E-6
1.6588E+1	-2.0820E-6
1.6626E+1	5.0845E-6
1.6664E+1	3.3447E-6
1.6702E+1	-1.9931E-6
1.6739E+1	1.5546E-6
1.6777E+1	-4.1741E-7
1.6815E+1	9.5748E-7
1.6853E+1	-3.8865E-6
1.6891E+1	1.6803E-6
1.6929E+1	-5.9843E-6
1.6967E+1	-1.0220E-6
1.7005E+1	-4.1878E-6
1.7042E+1	3.1936E-6
1.7080E+1	-4.6988E-6
1.7118E+1	-9.5330E-7
1.7156E+1	-2.5562E-7
1.7194E+1	1.2243E-6
1.7232E+1	-2.4345E-6
1.7270E+1	1.4713E-6
1.7307E+1	2.7135E-6
1.7345E+1	5.1100E-6
1.7383E+1	1.4900E-7
1.7421E+1	1.3153E-7
