0.0000E+0	0.0000E+0
1.4172E+1	1.1284E-6
1.4210E+1	-6.7928E-7
1.4249E+1	4.0637E-6
1.4287E+1	2.4812E-5
1.4325E+1	1.7507E-5
1.4363E+1	8.3610E-6
1.4402E+1	-1.2738E-4
1.4440E+1	5.2918E-5
1.4478E+1	-9.7668E-5
1.4516E+1	-3.0884E-4
1.4555E+1	7.5633E-5
1.4593E+1	-4.0890E-4
1.4631E+1	-5.1847E-4
1.4669E+1	-1.9056E-4
1.4708E+1	-5.5676E-4
1.4746E+1	-4.5324E-4
1.4784E+1	-4.1468E-4
1.4822E+1	-4.5941E-5
1.4861E+1	-5.0604E-5
1.4899E+1	-3.7814E-4
1.4937E+1	-1.5656E-4
1.4975E+1	3.6173E-5
1.5014E+1	1.0371E-4
1.5052E+1	-4.1458E-4
1.5090E+1	-6.8609E-4
1.5128E+1	-2.5108E-4
1.5167E+1	-1.9535E-4
1.5205E+1	-1.7270E-4
1.5243E+1	-1.2469E-4
1.5281E+1	-2.2196E-4
1.5320E+1	-2.0303E-4
1.5358E+1	-2.1762E-4
1.5396E+1	-1.3406E-4
1.5434E+1	-9.5958E-5
1.5473E+1	-7.3601E-5
1.5511E+1	-3.4153E-5
1.5549E+1	-6.4716E-6
1.5587E+1	3.1614E-5
1.5626E+1	-1.3099E-5
1.5664E+1	-4.3386E-5
1.5702E+1	-2.2873E-5
1.5740E+1	-2.7277E-5
1.5779E+1	-1.2922E-4
1.5817E+1	-3.1513E-4
1.5855E+1	-2.6662E-4
1.5893E+1	-4.1752E-5
1.5932E+1	4.2928E-5
1.5970E+1	5.6336E-5
1.6008E+1	-2.9748E-5
1.6046E+1	-8.1567E-5
1.6085E+1	-6.3769E-5
1.6123E+1	-3.3749E-5
1.6161E+1	-1.3580E-5
1.6199E+1	1.2164E-6
1.6238E+1	4.8136E-5
1.6276E+1	7.4517E-5
1.6314E+1	1.1389E-4
1.6352E+1	9.5149E-5
1.6391E+1	1.6536E-5
1.6429E+1	-2.5437E-5
1.6467E+1	-9.7698E-6
1.6505E+1	7.0951E-6
1.6544E+1	-1.4454E-5
1.6582E+1	1.1380E-5
1.6620E+1	1.7570E-6
1.6658E+1	-1.5775E-5
1.6697E+1	7.9043E-6
1.6735E+1	-5.7195E-6
1.6773E+1	-1.3740E-6
1.6811E+1	-1.6176E-6
1.6850E+1	-1.9437E-6
1.6888E+1	1.6088E-7
1.6926E+1	9.6525E-7
1.6964E+1	4.3823E-6
1.7003E+1	4.1560E-6
1.7041E+1	4.2198E-6
1.7079E+1	2.5776E-6
1.7117E+1	-2.8069E-6
1.7156E+1	1.7716E-7
1.7194E+1	-8.2947E-8
1.7232E+1	8.7806E-7
1.7270E+1	-2.2158E-6
1.7309E+1	-1.3121E-6
1.7347E+1	-2.5422E-7
1.7385E+1	8.1640E-8
1.7423E+1	1.9730E-7
