0.0000E+0	1.4422E+1	1.4478E+1	1.4533E+1	1.4589E+1	1.4644E+1	1.4700E+1	1.4755E+1	1.4811E+1	1.4866E+1	1.4922E+1	1.4977E+1	1.5033E+1	1.5088E+1	1.5143E+1	1.5199E+1	1.5254E+1	1.5310E+1	1.5365E+1	1.5421E+1	1.5476E+1	1.5532E+1	1.5587E+1	1.5643E+1	1.5698E+1	1.5754E+1	1.5809E+1	1.5865E+1	1.5920E+1	1.5976E+1	1.6031E+1	1.6087E+1	1.6142E+1	1.6197E+1	1.6253E+1	1.6308E+1	1.6364E+1	1.6419E+1	1.6475E+1	1.6530E+1	1.6586E+1	1.6641E+1	1.6697E+1	1.6752E+1	1.6808E+1	1.6863E+1	1.6919E+1	1.6974E+1	1.7030E+1	1.7085E+1	1.7140E+1	1.7196E+1	1.7251E+1	1.7307E+1	1.7362E+1	1.7418E+1	1.7473E+1
1.4430E+1	-2.0614E-7	-2.4044E-7	-2.7232E-7	-2.7933E-7	-3.2088E-7	-3.8093E-7	-3.6599E-7	-3.6538E-7	-3.3296E-7	-3.1899E-7	-2.8099E-7	-2.6436E-7	-2.8320E-7	-3.0330E-7	-2.2360E-7	-1.5629E-7	-1.3993E-7	-1.4649E-7	-8.7684E-8	2.6691E-9	5.3456E-8	1.7857E-7	3.4495E-7	4.3398E-7	5.6838E-7	5.4049E-7	6.0640E-7	6.1957E-7	6.0514E-7	5.8812E-7	5.4003E-7	5.6785E-7	5.0379E-7	4.9673E-7	4.6071E-7	4.9564E-7	4.8363E-7	4.1675E-7	4.7465E-7	3.9920E-7	3.5926E-7	2.8730E-7	2.5886E-7	1.8658E-7	1.6071E-7	8.6615E-8	1.4620E-8	-3.7189E-8	-5.5345E-8	-1.6901E-8	-1.4616E-8	-5.9050E-8	8.1042E-9	1.4308E-8	4.7134E-9	2.8249E-8
1.4468E+1	-2.9705E-7	-3.1873E-7	-3.6876E-7	-4.3940E-7	-5.0694E-7	-5.6284E-7	-5.6126E-7	-5.1093E-7	-4.9553E-7	-4.3799E-7	-4.1759E-7	-3.6633E-7	-3.7061E-7	-4.1938E-7	-3.4311E-7	-2.7348E-7	-1.8698E-7	-1.1654E-7	-1.4109E-8	5.2197E-8	2.0229E-7	3.7472E-7	5.9118E-7	7.1425E-7	8.3888E-7	9.4851E-7	8.8194E-7	9.0077E-7	8.3253E-7	8.1905E-7	7.7461E-7	7.7400E-7	7.0950E-7	6.6521E-7	6.5691E-7	6.0779E-7	6.5235E-7	6.2512E-7	5.6371E-7	5.6560E-7	5.0058E-7	4.1366E-7	3.0806E-7	2.1728E-7	1.6039E-7	9.2337E-8	2.2594E-8	8.3783E-9	-2.5279E-8	3.4526E-9	-5.0300E-8	-4.0171E-8	-2.5146E-8	9.3598E-8	3.2024E-8	5.3015E-8
1.4505E+1	-3.0448E-7	-4.3269E-7	-4.7776E-7	-5.6744E-7	-6.8817E-7	-7.3328E-7	-7.1099E-7	-6.4870E-7	-5.9502E-7	-6.0081E-7	-5.5693E-7	-5.0613E-7	-4.6862E-7	-5.3031E-7	-5.1625E-7	-3.9837E-7	-2.9282E-7	-1.5370E-7	3.7525E-8	1.7789E-7	3.5839E-7	6.8166E-7	8.9291E-7	1.1145E-6	1.1745E-6	1.2775E-6	1.2562E-6	1.2058E-6	1.1138E-6	1.0307E-6	9.6619E-7	9.4614E-7	8.8493E-7	8.0985E-7	8.2082E-7	8.5091E-7	8.0545E-7	8.0652E-7	7.5802E-7	6.9052E-7	6.7670E-7	5.6413E-7	4.4469E-7	2.7918E-7	2.0666E-7	6.5788E-8	5.4015E-9	-4.0440E-8	-7.6397E-8	-3.5939E-8	-6.2371E-8	-5.3982E-8	1.4377E-8	4.2952E-8	4.6823E-8	4.4461E-8
1.4543E+1	-3.7824E-7	-3.9042E-7	-5.1580E-7	-7.3591E-7	-9.7426E-7	-1.1314E-6	-1.0411E-6	-8.6432E-7	-7.2908E-7	-7.0864E-7	-6.8598E-7	-5.9808E-7	-5.7288E-7	-5.8200E-7	-5.8701E-7	-4.7479E-7	-3.6312E-7	-1.1295E-7	1.1510E-7	4.3784E-7	7.5857E-7	1.1381E-6	1.4057E-6	1.6533E-6	1.8087E-6	1.7440E-6	1.6815E-6	1.5076E-6	1.4123E-6	1.3169E-6	1.2387E-6	1.1247E-6	1.0988E-6	9.8618E-7	9.8941E-7	1.0056E-6	1.0613E-6	9.6602E-7	9.4034E-7	8.4808E-7	7.7368E-7	6.2097E-7	4.9049E-7	2.7867E-7	1.8375E-7	6.7042E-8	-8.0702E-9	-1.2809E-7	-1.4897E-7	-1.9501E-7	-1.6856E-7	-1.0881E-7	-4.1241E-8	-4.7757E-8	-3.1779E-8	-6.1680E-9
1.4581E+1	-2.8584E-7	-2.4532E-7	-1.9074E-7	-5.8195E-7	-1.0340E-6	-1.4420E-6	-1.5238E-6	-1.2913E-6	-1.0176E-6	-8.2931E-7	-8.2876E-7	-8.0896E-7	-7.3417E-7	-6.8165E-7	-6.7713E-7	-5.3644E-7	-4.5795E-7	-2.6178E-7	8.5365E-8	5.4473E-7	1.0125E-6	1.4851E-6	1.8669E-6	2.0930E-6	2.3435E-6	2.2265E-6	2.0994E-6	1.7581E-6	1.5618E-6	1.4037E-6	1.3979E-6	1.2640E-6	1.2422E-6	1.1682E-6	1.1325E-6	1.1393E-6	1.1792E-6	1.1974E-6	1.1224E-6	1.0068E-6	8.6651E-7	6.3111E-7	4.9160E-7	2.5249E-7	4.6784E-8	-1.0946E-8	-9.8555E-8	-2.8415E-7	-2.9986E-7	-3.0218E-7	-2.8929E-7	-1.5161E-7	-1.4040E-7	-1.5965E-7	-1.5070E-7	-4.2681E-8
1.4619E+1	1.8303E-8	9.3024E-8	3.5621E-7	5.8810E-8	-9.0589E-7	-1.7206E-6	-2.0343E-6	-1.7275E-6	-1.2025E-6	-7.4155E-7	-6.3730E-7	-7.6633E-7	-7.6261E-7	-6.2978E-7	-4.3749E-7	-4.3625E-7	-1.6657E-7	-2.7368E-8	1.7255E-7	7.9090E-7	1.4102E-6	1.8834E-6	2.3277E-6	2.5401E-6	2.7842E-6	2.6528E-6	2.4435E-6	1.9447E-6	1.5900E-6	1.3326E-6	1.2489E-6	1.2159E-6	1.2409E-6	1.2314E-6	1.1613E-6	1.1423E-6	1.1469E-6	1.2169E-6	1.1632E-6	9.6299E-7	7.7728E-7	4.5207E-7	2.5406E-7	4.9166E-8	-1.9872E-7	-2.7372E-7	-3.7438E-7	-5.6226E-7	-5.5763E-7	-6.1775E-7	-5.0947E-7	-3.8142E-7	-3.3220E-7	-3.2315E-7	-2.6195E-7	-1.4164E-7
1.4657E+1	4.2674E-7	5.8044E-7	1.0042E-6	1.3834E-6	3.2116E-7	-1.6379E-6	-2.6037E-6	-2.5563E-6	-1.6330E-6	-8.3935E-7	-4.4951E-7	-6.7081E-7	-7.0659E-7	-6.1961E-7	-2.8644E-7	-2.1513E-7	1.6270E-8	4.2118E-7	5.4824E-7	9.1167E-7	1.6629E-6	2.4186E-6	2.8833E-6	3.0410E-6	3.2507E-6	3.2180E-6	3.0268E-6	2.4658E-6	1.8587E-6	1.4635E-6	1.2240E-6	1.1410E-6	1.3251E-6	1.3322E-6	1.2851E-6	1.2999E-6	1.2512E-6	1.3595E-6	1.2996E-6	9.9470E-7	7.4536E-7	3.6436E-7	4.4330E-8	-2.3163E-7	-5.2624E-7	-6.2335E-7	-7.2572E-7	-9.2045E-7	-8.4422E-7	-9.3529E-7	-8.1438E-7	-7.0002E-7	-6.8439E-7	-5.8721E-7	-5.6063E-7	-4.4992E-7
1.4695E+1	8.6651E-6	1.0617E-5	1.5065E-5	2.3579E-5	2.6027E-5	4.6776E-7	-2.3119E-5	-2.9163E-5	-2.1400E-5	-9.4394E-6	-2.3067E-6	-1.9788E-6	-5.7271E-6	-4.3319E-6	-1.1108E-6	6.9905E-7	3.1827E-6	7.8483E-6	1.1302E-5	1.1870E-5	1.6065E-5	2.5001E-5	3.1395E-5	3.2597E-5	3.4066E-5	3.4487E-5	3.3756E-5	3.0334E-5	2.3455E-5	1.7811E-5	1.4075E-5	1.1799E-5	1.3851E-5	1.5333E-5	1.4247E-5	1.5239E-5	1.5038E-5	1.5434E-5	1.4952E-5	1.2374E-5	7.9262E-6	4.4825E-6	5.6196E-7	-2.7995E-6	-6.4425E-6	-8.6462E-6	-9.3662E-6	-1.0950E-5	-1.0705E-5	-1.1657E-5	-1.0896E-5	-9.5022E-6	-8.7662E-6	-7.2110E-6	-6.6799E-6	-6.7215E-6
1.4733E+1	1.0635E-5	1.3405E-5	1.8326E-5	2.7362E-5	4.1609E-5	3.2620E-5	-6.1937E-6	-2.5937E-5	-2.6658E-5	-1.3554E-5	-2.3581E-6	4.0493E-6	1.5503E-6	-1.6725E-6	1.9436E-6	5.3710E-6	8.2044E-6	1.2796E-5	1.9200E-5	1.9642E-5	1.9849E-5	2.6191E-5	3.2034E-5	3.4222E-5	3.3977E-5	3.5065E-5	3.4041E-5	3.3386E-5	2.8912E-5	2.2468E-5	1.6568E-5	1.3667E-5	1.3760E-5	1.6454E-5	1.6675E-5	1.6596E-5	1.7661E-5	1.7544E-5	1.5913E-5	1.4370E-5	9.5027E-6	3.9675E-6	5.8191E-8	-3.9489E-6	-7.5760E-6	-1.0113E-5	-1.0924E-5	-1.2436E-5	-1.3110E-5	-1.3476E-5	-1.3703E-5	-1.3116E-5	-1.1946E-5	-9.5839E-6	-9.3919E-6	-7.5778E-6
1.4770E+1	1.2608E-5	1.5631E-5	1.9419E-5	2.8430E-5	4.4507E-5	6.1888E-5	3.1745E-5	-1.3183E-5	-2.7704E-5	-2.1870E-5	-4.4665E-6	6.1213E-6	9.5252E-6	4.3350E-6	3.9901E-6	9.3541E-6	1.4101E-5	1.7176E-5	2.4252E-5	2.9938E-5	2.8652E-5	2.9875E-5	3.2901E-5	3.6928E-5	3.6562E-5	3.6678E-5	3.6130E-5	3.5974E-5	3.4854E-5	3.0716E-5	2.2725E-5	1.8696E-5	1.7006E-5	1.8715E-5	2.1478E-5	2.1195E-5	2.1505E-5	2.1185E-5	1.9897E-5	1.7295E-5	1.2617E-5	7.1231E-6	1.0015E-6	-2.9769E-6	-7.1526E-6	-1.0390E-5	-1.1464E-5	-1.1946E-5	-1.4876E-5	-1.5216E-5	-1.5198E-5	-1.5267E-5	-1.4341E-5	-1.2297E-5	-1.1829E-5	-1.0773E-5
1.4808E+1	1.5934E-5	1.7951E-5	2.2684E-5	2.9982E-5	4.4431E-5	7.2015E-5	7.9313E-5	2.1545E-5	-2.0969E-5	-2.7622E-5	-1.3460E-5	6.8748E-6	1.4319E-5	1.3904E-5	7.6478E-6	1.2477E-5	1.8946E-5	2.3895E-5	2.8016E-5	3.6710E-5	4.0734E-5	3.7995E-5	3.6166E-5	3.8917E-5	3.8896E-5	3.9208E-5	3.8257E-5	3.9702E-5	3.9920E-5	3.8991E-5	3.1356E-5	2.5204E-5	2.2787E-5	2.2310E-5	2.6203E-5	2.7460E-5	2.8061E-5	2.6321E-5	2.5589E-5	2.2221E-5	1.6469E-5	9.8556E-6	3.2820E-6	-1.8169E-6	-5.1451E-6	-9.0102E-6	-1.1584E-5	-1.2830E-5	-1.4577E-5	-1.7339E-5	-1.6275E-5	-1.7271E-5	-1.6096E-5	-1.4608E-5	-1.3426E-5	-1.1897E-5
