0.0000E+0	1.4422E+1	1.4478E+1	1.4533E+1	1.4589E+1	1.4644E+1	1.4700E+1	1.4755E+1	1.4811E+1	1.4866E+1	1.4922E+1	1.4977E+1	1.5033E+1	1.5088E+1	1.5143E+1	1.5199E+1	1.5254E+1	1.5310E+1	1.5365E+1	1.5421E+1	1.5476E+1	1.5532E+1	1.5587E+1	1.5643E+1	1.5698E+1	1.5754E+1	1.5809E+1	1.5865E+1	1.5920E+1	1.5976E+1	1.6031E+1	1.6087E+1	1.6142E+1	1.6197E+1	1.6253E+1	1.6308E+1	1.6364E+1	1.6419E+1	1.6475E+1	1.6530E+1	1.6586E+1	1.6641E+1	1.6697E+1	1.6752E+1	1.6808E+1	1.6863E+1	1.6919E+1	1.6974E+1	1.7030E+1	1.7085E+1	1.7140E+1	1.7196E+1	1.7251E+1	1.7307E+1	1.7362E+1	1.7418E+1	1.7473E+1
1.4430E+1	8.5318E-9	2.3152E-8	2.8597E-8	-2.3749E-8	-5.7322E-8	-7.5398E-8	-1.0892E-7	-9.3275E-8	-9.5863E-8	-8.6034E-8	-7.3595E-8	-7.1714E-8	-9.6073E-8	-1.0537E-7	-9.7559E-8	-8.4978E-8	-1.2409E-7	-7.7378E-8	-4.8245E-8	-2.7541E-8	1.7427E-8	-3.3829E-8	-6.9275E-8	-7.7633E-8	-5.7471E-8	-5.2130E-8	-5.6718E-8	-7.3030E-8	-7.2671E-8	-4.3088E-8	-2.3737E-8	-3.1247E-8	-3.6539E-8	1.5421E-8	-1.1301E-8	-3.2140E-8	-1.3691E-8	1.1230E-8	1.5846E-8	-4.0886E-8	3.7801E-8	-1.2223E-8	5.7291E-9	-1.3725E-8	-1.6856E-8	-1.7149E-8	1.0678E-9	-1.6807E-8	-1.2692E-8	-1.3495E-8	-9.8672E-9	-1.2387E-8	3.2135E-8	-6.5445E-9	1.1602E-8	-4.4526E-9
1.4468E+1	1.6727E-9	-1.9611E-8	2.0294E-8	-3.3780E-8	-8.2033E-8	-1.5462E-7	-1.7116E-7	-1.6660E-7	-1.9215E-7	-2.0283E-7	-1.2398E-7	-1.0610E-7	-7.6860E-8	-1.5132E-7	-1.8700E-7	-1.6975E-7	-1.3195E-7	-1.2823E-7	-8.7356E-8	-1.1495E-7	-6.1763E-8	-7.0198E-8	-7.8695E-8	-1.0901E-7	-8.3026E-8	-6.9834E-8	-9.1903E-8	-8.4288E-8	-9.1878E-8	-8.5850E-8	-5.0321E-8	-3.0382E-8	-5.7696E-8	-3.7928E-8	-2.3691E-8	-2.9208E-8	-3.3342E-8	-2.9687E-8	2.4754E-8	-1.2467E-8	5.4409E-9	2.2722E-8	1.9214E-8	-7.1652E-9	3.5855E-8	9.4533E-9	1.7037E-10	-2.4742E-8	1.7604E-8	4.2004E-9	-2.4665E-8	-2.6280E-8	2.3583E-8	8.7500E-9	2.7393E-8	9.6121E-9
1.4505E+1	7.1203E-8	1.4500E-8	3.2802E-8	-3.3964E-8	-1.2041E-7	-1.9286E-7	-2.6319E-7	-2.6740E-7	-2.0569E-7	-2.9478E-7	-2.4280E-7	-1.5115E-7	-1.6901E-7	-1.3794E-7	-2.6519E-7	-2.4498E-7	-2.4147E-7	-1.8656E-7	-1.4993E-7	-1.5330E-7	-1.5236E-7	-1.1916E-7	-1.4300E-7	-1.4288E-7	-1.4500E-7	-1.0975E-7	-1.3441E-7	-1.2423E-7	-1.1394E-7	-1.3402E-7	-6.7768E-8	-1.1429E-7	-9.2391E-8	-4.9774E-8	-7.4167E-8	-9.9207E-8	-7.2966E-8	-5.4845E-8	-8.0201E-8	-3.8786E-9	-2.5820E-8	-1.6807E-8	9.0244E-9	-7.4163E-8	-1.9377E-8	3.0955E-8	-2.7581E-8	-2.3255E-8	-2.0839E-8	5.2394E-8	1.3683E-8	2.1335E-8	1.4002E-8	-1.0960E-8	8.9031E-10	3.3383E-8
1.4543E+1	1.3407E-7	1.8110E-7	9.5144E-8	-9.6950E-9	-2.1580E-7	-3.6174E-7	-4.4524E-7	-5.4181E-7	-4.2823E-7	-3.5179E-7	-4.3709E-7	-2.7601E-7	-2.3224E-7	-2.4264E-7	-3.2734E-7	-2.9605E-7	-3.0730E-7	-3.3591E-7	-3.1044E-7	-2.6555E-7	-3.1802E-7	-2.3971E-7	-2.5204E-7	-2.1217E-7	-1.8701E-7	-2.2720E-7	-1.9418E-7	-1.6806E-7	-1.7202E-7	-1.9794E-7	-1.0131E-7	-1.0498E-7	-2.1370E-7	-1.3795E-7	-1.1861E-7	-1.0184E-7	-1.7712E-7	-8.3339E-8	-8.7136E-8	-6.2098E-8	8.4515E-9	4.0973E-9	-2.9455E-8	-2.7775E-8	-5.8253E-8	-5.5289E-8	-6.5684E-8	-3.0458E-8	2.7726E-8	1.4594E-8	-1.6771E-8	1.2188E-8	4.3507E-8	5.8215E-9	2.3191E-8	-2.7665E-8
1.4581E+1	2.8735E-7	4.2435E-7	4.5981E-7	1.4061E-7	-1.0491E-7	-4.9872E-7	-6.4490E-7	-7.4595E-7	-7.5376E-7	-6.4924E-7	-5.8752E-7	-6.2656E-7	-4.2073E-7	-3.5178E-7	-4.5824E-7	-3.8975E-7	-3.6877E-7	-4.2512E-7	-4.6647E-7	-4.2862E-7	-4.6810E-7	-4.4462E-7	-4.6995E-7	-3.9705E-7	-2.7303E-7	-2.9708E-7	-3.3626E-7	-3.0915E-7	-2.7626E-7	-2.9543E-7	-3.2404E-7	-2.3819E-7	-2.6295E-7	-2.9338E-7	-2.6459E-7	-2.3981E-7	-2.0837E-7	-2.3806E-7	-1.6421E-7	-1.4177E-7	-1.1418E-7	-7.9787E-8	-4.8833E-8	-7.6221E-8	-1.1601E-8	-1.0967E-7	-1.2778E-7	-9.1779E-8	-1.8703E-8	3.8815E-8	6.2904E-9	-4.4385E-8	-2.6639E-8	-1.0297E-8	6.1400E-8	-3.1240E-8
1.4619E+1	4.7275E-7	6.3956E-7	9.3757E-7	6.6201E-7	-2.5002E-8	-6.3995E-7	-1.0453E-6	-1.0734E-6	-9.2446E-7	-8.8416E-7	-7.4620E-7	-7.1720E-7	-6.8475E-7	-5.0255E-7	-5.4379E-7	-4.9699E-7	-3.7395E-7	-4.6102E-7	-5.9088E-7	-6.7880E-7	-6.5868E-7	-6.4206E-7	-6.6339E-7	-5.9722E-7	-4.2299E-7	-3.2233E-7	-3.5836E-7	-4.3284E-7	-4.2822E-7	-3.7395E-7	-4.8105E-7	-4.3632E-7	-4.4214E-7	-4.2838E-7	-4.2202E-7	-3.7331E-7	-3.4609E-7	-3.0603E-7	-2.4656E-7	-2.2186E-7	-1.6084E-7	-2.3155E-7	-1.6621E-7	-1.3471E-7	-9.9797E-8	-9.7537E-8	-1.3665E-7	-1.0687E-7	-3.4570E-8	-1.1644E-7	-5.4012E-9	-7.3640E-8	-4.0758E-8	-6.1339E-8	-6.1500E-9	-4.7698E-8
1.4657E+1	7.6871E-7	9.7327E-7	1.3717E-6	1.8350E-6	8.9965E-7	-5.4353E-7	-1.2634E-6	-1.6181E-6	-1.3626E-6	-1.1372E-6	-9.5328E-7	-8.8005E-7	-8.1588E-7	-7.0268E-7	-6.4683E-7	-6.8030E-7	-4.1616E-7	-2.5896E-7	-4.3878E-7	-8.4603E-7	-9.1321E-7	-8.6848E-7	-8.9307E-7	-7.9584E-7	-6.3913E-7	-4.4716E-7	-4.2417E-7	-4.3838E-7	-5.2074E-7	-5.9635E-7	-7.4121E-7	-6.7276E-7	-5.9449E-7	-6.5458E-7	-6.2990E-7	-6.6267E-7	-4.8409E-7	-5.6532E-7	-4.5541E-7	-4.1994E-7	-3.7657E-7	-3.2318E-7	-2.8418E-7	-3.0111E-7	-2.6639E-7	-2.5414E-7	-1.9104E-7	-2.3791E-7	-9.3029E-8	-1.2838E-7	-1.2204E-7	-1.5409E-7	-1.2828E-7	-3.1851E-8	-9.0323E-8	-1.7072E-7
1.4695E+1	9.7247E-6	1.2617E-5	1.6180E-5	2.5700E-5	2.8782E-5	5.8957E-6	-9.3798E-6	-1.6031E-5	-1.5834E-5	-1.3137E-5	-9.9297E-6	-7.7981E-6	-8.4401E-6	-7.3044E-6	-6.6372E-6	-7.3247E-6	-5.9401E-6	-1.9351E-6	-3.3454E-7	-5.6351E-6	-9.2048E-6	-9.5737E-6	-9.2714E-6	-9.2821E-6	-6.8252E-6	-5.1754E-6	-3.9326E-6	-3.7636E-6	-3.0025E-6	-5.5599E-6	-6.9968E-6	-8.6012E-6	-6.8648E-6	-7.5616E-6	-7.0486E-6	-7.6058E-6	-7.2249E-6	-5.5653E-6	-6.8799E-6	-6.0518E-6	-5.7677E-6	-5.2387E-6	-4.2396E-6	-3.8691E-6	-3.8246E-6	-3.4316E-6	-3.5155E-6	-3.4490E-6	-2.6634E-6	-2.9098E-6	-2.2920E-6	-1.9715E-6	-2.0201E-6	-1.5892E-6	-9.8122E-7	-2.1318E-6
1.4733E+1	1.1590E-5	1.2869E-5	1.8897E-5	2.5504E-5	4.1975E-5	3.2767E-5	2.6027E-8	-1.2690E-5	-1.8501E-5	-1.5271E-5	-1.2549E-5	-7.5865E-6	-7.5443E-6	-8.0588E-6	-6.6918E-6	-6.5989E-6	-5.9034E-6	-3.3762E-6	1.1924E-6	-9.4006E-7	-6.3412E-6	-8.6427E-6	-9.3582E-6	-9.6354E-6	-8.5298E-6	-5.8553E-6	-4.3127E-6	-2.7894E-6	-1.9784E-6	-4.2466E-6	-5.9596E-6	-7.2238E-6	-7.6428E-6	-7.5575E-6	-8.0956E-6	-7.4757E-6	-8.5671E-6	-6.9486E-6	-7.1690E-6	-7.7597E-6	-7.0738E-6	-6.0815E-6	-5.8284E-6	-5.2498E-6	-5.3712E-6	-3.9057E-6	-4.0702E-6	-4.5928E-6	-3.2752E-6	-3.2458E-6	-4.4420E-6	-2.1944E-6	-2.6199E-6	-2.2241E-6	-2.3187E-6	-1.9261E-6
