0.0000E+0	1.4422E+1	1.4478E+1	1.4533E+1	1.4589E+1	1.4644E+1	1.4700E+1	1.4755E+1	1.4811E+1	1.4866E+1	1.4922E+1	1.4977E+1	1.5033E+1	1.5088E+1	1.5143E+1	1.5199E+1	1.5254E+1	1.5310E+1	1.5365E+1	1.5421E+1	1.5476E+1	1.5532E+1	1.5587E+1	1.5643E+1	1.5698E+1	1.5754E+1	1.5809E+1	1.5865E+1	1.5920E+1	1.5976E+1	1.6031E+1	1.6087E+1	1.6142E+1	1.6197E+1	1.6253E+1	1.6308E+1	1.6364E+1	1.6419E+1	1.6475E+1	1.6530E+1	1.6586E+1	1.6641E+1	1.6697E+1	1.6752E+1	1.6808E+1	1.6863E+1	1.6919E+1	1.6974E+1	1.7030E+1	1.7085E+1	1.7140E+1	1.7196E+1	1.7251E+1	1.7307E+1	1.7362E+1	1.7418E+1	1.7473E+1
1.4430E+1	-7.1283E-8	-1.0177E-7	-8.2046E-8	-1.2178E-7	-2.2631E-7	-2.2568E-7	-2.4797E-7	-2.6019E-7	-2.5332E-7	-2.8823E-7	-1.8454E-7	-1.6040E-7	-1.6363E-7	-1.4511E-7	-7.0744E-8	2.7522E-8	3.9954E-8	6.5743E-8	1.1436E-7	1.9077E-7	2.0962E-7	2.9444E-7	4.3522E-7	4.9967E-7	5.7012E-7	5.5428E-7	5.3023E-7	5.0053E-7	4.3628E-7	3.0980E-7	1.5189E-7	5.0611E-8	-1.6304E-9	-1.0687E-7	-1.9518E-7	-2.5301E-7	-2.4764E-7	-2.9361E-7	-1.9525E-7	-1.9398E-7	-1.0064E-7	-1.8103E-8	7.3441E-8	8.1690E-8	1.3473E-7	8.0668E-8	1.3830E-7	5.9678E-8	6.9717E-8	5.2164E-9	2.4937E-8	2.1792E-9	-5.9779E-8	-5.0548E-8	1.7415E-9	-4.1435E-9
1.4468E+1	-5.8153E-8	-9.9004E-8	-9.0660E-8	-1.0049E-7	-2.4190E-7	-3.7921E-7	-4.2800E-7	-4.8936E-7	-4.1389E-7	-4.2002E-7	-3.7333E-7	-2.6993E-7	-2.4701E-7	-2.6653E-7	-2.2849E-7	-1.2198E-8	5.0689E-8	1.4049E-7	2.0139E-7	3.7221E-7	4.2263E-7	5.0006E-7	6.7321E-7	7.4495E-7	8.5128E-7	8.4900E-7	7.6984E-7	7.2320E-7	5.8300E-7	4.0574E-7	2.3939E-7	6.4167E-8	-7.8259E-8	-1.6381E-7	-2.5240E-7	-3.3624E-7	-3.5046E-7	-4.3058E-7	-3.0620E-7	-2.6789E-7	-1.6040E-7	-9.9491E-8	5.0444E-8	1.0415E-7	1.2486E-7	1.0963E-7	9.6937E-8	1.0855E-7	4.3671E-8	1.8174E-8	-1.3872E-8	-2.6777E-8	-6.4991E-8	-6.6991E-8	-8.2975E-8	-5.0448E-8
1.4505E+1	-3.7835E-8	-3.6170E-8	-3.6739E-8	-7.7502E-8	-2.8645E-7	-4.5575E-7	-6.2820E-7	-6.7360E-7	-6.7352E-7	-5.6046E-7	-6.0201E-7	-4.9537E-7	-3.7392E-7	-3.6917E-7	-3.9978E-7	-2.1368E-7	-2.0240E-8	1.7758E-7	3.0199E-7	4.8037E-7	6.5325E-7	7.2996E-7	9.4114E-7	1.0531E-6	1.1948E-6	1.2013E-6	1.1032E-6	9.6799E-7	8.1002E-7	5.5360E-7	3.3701E-7	1.3873E-7	-8.6463E-8	-2.6345E-7	-3.5226E-7	-4.4831E-7	-4.9564E-7	-5.4083E-7	-4.6933E-7	-3.6946E-7	-1.9385E-7	-1.3465E-7	-3.6832E-8	9.0893E-8	8.1826E-8	1.4827E-7	7.4105E-8	5.9379E-8	5.7508E-8	4.2369E-8	-1.4894E-8	-3.6459E-8	-7.7069E-8	-8.3195E-8	-7.8480E-8	-9.0601E-8
1.4543E+1	2.3516E-8	9.9458E-8	1.8232E-7	1.6676E-7	-1.4595E-7	-6.2646E-7	-9.2915E-7	-1.0891E-6	-9.9135E-7	-9.2293E-7	-8.6522E-7	-8.9261E-7	-7.4162E-7	-6.2125E-7	-6.1154E-7	-4.6264E-7	-1.8906E-7	1.1570E-7	4.1974E-7	6.7682E-7	8.8198E-7	1.0351E-6	1.2782E-6	1.3887E-6	1.5379E-6	1.5513E-6	1.5616E-6	1.2996E-6	1.0813E-6	7.7272E-7	4.3236E-7	1.8402E-7	-1.3076E-7	-2.8428E-7	-4.5296E-7	-5.8391E-7	-7.1425E-7	-6.7895E-7	-6.9022E-7	-5.2531E-7	-3.0287E-7	-1.7108E-7	-1.0874E-7	3.0100E-8	1.7376E-8	1.2114E-7	6.7103E-8	-1.0805E-8	-1.4058E-8	1.2296E-8	-2.4116E-8	-6.4883E-8	-6.2536E-8	-9.9976E-8	-9.2572E-8	-8.8206E-8
1.4581E+1	1.9488E-8	1.9338E-7	5.0459E-7	7.3203E-7	4.3120E-7	-3.0453E-7	-9.9863E-7	-1.3811E-6	-1.3765E-6	-1.2300E-6	-1.2455E-6	-1.2589E-6	-1.3311E-6	-1.0911E-6	-1.0439E-6	-9.8263E-7	-6.3776E-7	-2.1176E-7	2.3280E-7	6.9787E-7	9.7942E-7	1.1679E-6	1.4101E-6	1.5910E-6	1.7017E-6	1.7152E-6	1.8125E-6	1.6814E-6	1.4281E-6	1.1098E-6	6.4365E-7	3.3075E-7	-2.1168E-8	-1.9931E-7	-4.2346E-7	-5.8773E-7	-7.9620E-7	-7.5658E-7	-7.7351E-7	-6.5037E-7	-4.3633E-7	-3.1369E-7	-1.6300E-7	-6.7637E-8	9.3015E-9	2.6797E-8	7.9772E-8	-6.2778E-9	-1.0609E-9	-7.8639E-8	-4.7820E-8	-8.3034E-8	-1.7217E-7	-1.4352E-7	-1.5640E-7	-9.9067E-8
1.4619E+1	1.7649E-7	2.8069E-7	6.1020E-7	1.5479E-6	1.5369E-6	4.2705E-7	-8.4596E-7	-1.7518E-6	-1.8587E-6	-1.5754E-6	-1.4056E-6	-1.5907E-6	-1.7223E-6	-1.6839E-6	-1.4474E-6	-1.3622E-6	-1.1473E-6	-6.8103E-7	-8.5181E-8	5.9558E-7	9.5762E-7	1.2353E-6	1.3599E-6	1.4521E-6	1.5000E-6	1.5328E-6	1.6601E-6	1.7085E-6	1.5815E-6	1.3089E-6	8.4981E-7	3.5632E-7	7.2839E-9	-1.1891E-7	-3.2070E-7	-5.6789E-7	-8.2589E-7	-8.7245E-7	-8.1184E-7	-7.1578E-7	-4.6518E-7	-4.2305E-7	-2.4490E-7	-1.5019E-7	-1.5051E-8	-1.4555E-8	-5.2457E-8	-2.2029E-8	-2.8686E-8	-5.9428E-8	-1.2781E-7	-1.8307E-8	-2.0685E-7	-1.5626E-7	-2.4183E-7	-1.6670E-7
1.4657E+1	2.8064E-7	4.8358E-7	5.9836E-7	1.8210E-6	3.3874E-6	2.5343E-6	4.3578E-7	-1.5244E-6	-2.1777E-6	-1.9300E-6	-1.4624E-6	-1.6559E-6	-1.9493E-6	-2.1254E-6	-2.0997E-6	-1.8666E-6	-1.6228E-6	-1.2947E-6	-6.9214E-7	2.0960E-7	7.7648E-7	1.0671E-6	1.2061E-6	1.1333E-6	1.0882E-6	1.0214E-6	1.1413E-6	1.3953E-6	1.5557E-6	1.4004E-6	1.1640E-6	4.9011E-7	1.3458E-7	-8.4031E-8	-1.7623E-7	-4.1259E-7	-7.2489E-7	-9.3526E-7	-8.6914E-7	-8.3547E-7	-6.2633E-7	-5.1076E-7	-3.0966E-7	-2.3998E-7	-9.8779E-8	2.2211E-8	-5.0797E-8	-5.7723E-8	-7.8258E-8	-1.4435E-7	-1.6611E-7	-1.5624E-7	-1.7171E-7	-2.4436E-7	-1.9454E-7	-2.9073E-7
1.4695E+1	4.2593E-6	3.6544E-6	5.7695E-6	1.0604E-5	3.7313E-5	5.2089E-5	3.1099E-5	8.4448E-7	-1.6307E-5	-1.7883E-5	-1.1983E-5	-1.0332E-5	-1.4219E-5	-1.9668E-5	-2.0911E-5	-2.0662E-5	-1.8346E-5	-1.5640E-5	-1.1891E-5	-3.9686E-6	3.8333E-6	7.1621E-6	7.3417E-6	5.1460E-6	3.3743E-6	1.4926E-6	1.4039E-6	3.9746E-6	8.6744E-6	1.0909E-5	1.1581E-5	6.4801E-6	1.1632E-6	3.6225E-7	-5.9797E-7	-2.1716E-6	-5.5621E-6	-7.9940E-6	-8.5142E-6	-7.8955E-6	-6.8107E-6	-6.3544E-6	-4.3523E-6	-2.8174E-6	-2.5214E-6	-1.1865E-6	-7.7773E-7	-6.8402E-7	-1.0026E-7	-9.4057E-7	-1.0969E-6	-1.5203E-6	-1.8340E-6	-1.6535E-6	-2.4499E-6	-2.2150E-6
1.4733E+1	3.6034E-6	4.4881E-6	3.1444E-6	6.0437E-6	2.1466E-5	6.2989E-5	6.5267E-5	3.1828E-5	2.2328E-6	-1.0124E-5	-8.0999E-6	-1.9131E-6	-2.1691E-6	-1.0388E-5	-1.5508E-5	-1.6289E-5	-1.5214E-5	-1.2918E-5	-1.0805E-5	-5.7287E-6	8.0433E-7	6.1554E-6	5.1665E-6	7.5801E-7	-3.0984E-6	-7.4421E-6	-9.9822E-6	-8.6985E-6	-5.1480E-6	1.7018E-6	4.8472E-6	5.5134E-6	3.6639E-7	-2.5202E-6	-9.3993E-7	-1.6459E-6	-3.9166E-6	-6.9107E-6	-8.2197E-6	-8.6739E-6	-7.4992E-6	-6.3488E-6	-6.2885E-6	-5.0639E-6	-3.4101E-6	-3.0992E-6	-2.4738E-6	-1.9771E-6	-1.9621E-6	-1.5086E-6	-1.9573E-6	-1.0841E-6	-2.5033E-6	-1.5567E-6	-1.7575E-6	-2.7185E-6
