0.0000E+0	1.4145E+1	1.4200E+1	1.4256E+1	1.4311E+1	1.4367E+1	1.4422E+1	1.4478E+1	1.4533E+1	1.4589E+1	1.4644E+1	1.4700E+1	1.4755E+1	1.4811E+1	1.4866E+1	1.4922E+1	1.4977E+1	1.5033E+1	1.5088E+1	1.5143E+1	1.5199E+1	1.5254E+1	1.5310E+1	1.5365E+1	1.5421E+1	1.5476E+1	1.5532E+1	1.5587E+1	1.5643E+1	1.5698E+1	1.5754E+1	1.5809E+1	1.5865E+1	1.5920E+1	1.5976E+1	1.6031E+1	1.6087E+1	1.6142E+1	1.6197E+1	1.6253E+1	1.6308E+1	1.6364E+1	1.6419E+1	1.6475E+1	1.6530E+1	1.6586E+1	1.6641E+1	1.6697E+1	1.6752E+1	1.6808E+1	1.6863E+1	1.6919E+1	1.6974E+1	1.7030E+1	1.7085E+1	1.7140E+1	1.7196E+1	1.7251E+1	1.7307E+1	1.7362E+1	1.7418E+1	1.7473E+1
1.4165E+1	-6.3724E-8	-1.0011E-7	-1.2803E-8	-6.2475E-8	-8.2383E-8	-1.1393E-8	-1.0203E-7	-7.6013E-8	-1.2835E-7	-1.8802E-7	-9.0868E-8	-1.4509E-7	-2.1353E-7	-7.7697E-8	-8.6834E-8	6.4028E-9	-2.7369E-8	1.4864E-8	8.5782E-9	-3.8246E-8	-2.7171E-8	1.7121E-8	-7.1447E-8	-5.9684E-8	-6.7476E-8	-2.3802E-8	-1.6104E-8	-5.3318E-8	-2.2891E-8	1.2671E-8	-1.7848E-8	-3.7775E-9	-1.0780E-7	-9.1888E-10	4.6155E-8	2.6736E-8	-1.2877E-8	-2.0641E-8	-1.1444E-8	2.1158E-8	-4.4574E-8	-3.4850E-8	5.2671E-9	-2.8242E-8	-2.4705E-8	1.9660E-8	1.2085E-8	2.4955E-8	-3.9782E-8	3.3647E-8	-4.5700E-8	-7.6304E-9	2.0954E-8	-3.6912E-8	-9.8772E-8	7.4440E-8	6.5555E-8	3.2398E-8	-1.5480E-9	-4.4327E-8	4.3003E-8
1.4203E+1	3.0343E-8	-2.3420E-8	-5.8396E-8	3.6144E-8	1.4570E-8	-8.1344E-9	-1.9702E-8	-9.6275E-8	-1.5846E-7	-3.4740E-7	-3.6028E-7	-3.2415E-7	-4.2223E-7	-4.0005E-7	-2.1782E-7	-2.1118E-7	-7.7740E-8	-1.1982E-7	-6.9332E-8	2.9005E-9	-1.2655E-7	-3.3751E-8	-8.9093E-8	-1.1385E-7	1.3327E-9	-9.2949E-8	-7.3275E-8	-6.6995E-8	-6.8436E-8	-1.1834E-7	-7.1128E-8	-2.4546E-8	-6.7853E-8	-6.8294E-8	-4.2937E-8	2.9384E-8	-2.7190E-8	-2.0188E-8	1.7671E-8	5.7037E-8	-3.1552E-8	-5.0249E-8	-2.1267E-8	5.9562E-9	-2.8333E-8	-6.2807E-9	3.2167E-8	-1.1072E-8	1.4350E-8	3.2978E-8	5.3056E-8	-5.3528E-9	-5.2701E-8	1.9336E-8	-1.0162E-8	2.2351E-8	6.9718E-9	7.8189E-8	-1.2119E-8	-1.3109E-8	4.8471E-8
1.4240E+1	5.4718E-8	-6.9160E-9	2.5820E-8	-3.5671E-8	6.6618E-8	1.6323E-8	-5.5466E-8	-1.1004E-7	-1.9139E-7	-3.2349E-7	-5.4183E-7	-6.0248E-7	-6.0197E-7	-6.4169E-7	-4.2102E-7	-3.8044E-7	-2.7362E-7	-1.7821E-7	-1.7658E-7	-1.0140E-7	-1.1908E-7	-1.4119E-7	-4.3271E-8	-1.7164E-7	-7.0015E-8	-9.0109E-8	-1.3984E-7	-1.3123E-7	-4.4887E-8	-8.0977E-8	-1.1086E-7	-1.3066E-7	-9.7297E-8	-3.7112E-8	-7.9261E-8	2.1181E-8	-4.4925E-8	-4.2071E-8	-8.7818E-8	-4.8329E-9	-2.6267E-8	-1.2523E-8	3.2075E-8	-3.6152E-8	1.0324E-8	-2.5632E-9	-1.6503E-8	-4.4718E-8	2.3034E-8	2.4783E-8	8.1211E-8	8.5906E-8	2.8743E-8	-2.9111E-8	6.1276E-8	3.5148E-8	-1.6263E-8	5.1347E-8	-1.3853E-10	2.5723E-8	1.1933E-7
1.4278E+1	7.3330E-8	-2.6455E-7	2.6130E-7	9.3325E-7	-4.4955E-7	2.2760E-7	-4.7201E-7	-1.6898E-6	-3.6271E-6	-5.3388E-6	-7.2597E-6	-8.6408E-6	-8.4154E-6	-7.7667E-6	-5.4444E-6	-4.4220E-6	-3.5992E-6	-3.2796E-6	-1.9809E-6	-2.1043E-6	-1.5516E-6	-1.5031E-6	-1.6366E-6	-1.2322E-6	-1.6412E-6	-1.4825E-6	-1.8567E-6	-2.2052E-6	-1.7709E-6	-6.7561E-7	-1.0272E-6	-1.1984E-6	-2.1896E-6	-1.1997E-6	-8.2077E-7	-4.9556E-7	2.4697E-7	-5.4069E-7	-2.5981E-7	-9.1952E-7	-4.7730E-7	-8.3035E-9	6.5546E-7	-1.5260E-7	-1.4392E-7	1.2541E-7	4.6772E-7	-2.2528E-7	8.9000E-7	-4.5335E-8	2.5961E-7	7.0113E-7	8.0156E-7	2.7681E-7	6.1117E-7	8.0210E-7	5.0046E-8	3.7820E-7	-8.3181E-8	2.8088E-7	-5.2963E-7
1.4316E+1	1.3519E-6	-1.2077E-7	4.1922E-7	7.4105E-7	7.1357E-7	-2.2653E-7	-5.5025E-7	-1.6136E-6	-3.5373E-6	-7.0304E-6	-1.0030E-5	-1.2104E-5	-1.1895E-5	-9.6120E-6	-8.0631E-6	-6.0205E-6	-4.3577E-6	-3.4425E-6	-3.0414E-6	-2.5219E-6	-1.8464E-6	-1.3503E-6	-1.4849E-6	-2.0878E-6	-1.3551E-6	-2.0427E-6	-1.6616E-6	-2.1454E-6	-1.4803E-6	-1.3235E-6	-1.3168E-6	-1.9678E-6	-2.1655E-6	-2.3635E-6	-1.5716E-6	-1.3559E-6	-3.7836E-7	-6.5027E-7	-6.6675E-7	-3.7182E-7	-3.1257E-7	-1.4715E-7	3.5314E-8	-2.3730E-8	-1.6216E-7	-6.2159E-7	2.1843E-7	-1.1659E-7	1.0213E-6	1.1081E-6	4.2401E-7	8.5040E-7	4.8103E-7	5.5182E-8	7.4204E-7	6.1226E-7	9.2487E-7	8.2243E-7	2.8190E-7	7.7383E-7	6.6025E-7
1.4354E+1	9.6680E-7	5.2135E-7	3.6409E-7	1.1614E-6	8.2684E-7	4.4602E-7	-7.2248E-7	-2.6420E-6	-4.8819E-6	-8.1349E-6	-1.1707E-5	-1.4084E-5	-1.5323E-5	-1.2215E-5	-1.0414E-5	-8.0265E-6	-6.2362E-6	-4.2464E-6	-4.0636E-6	-3.6584E-6	-2.2279E-6	-1.9666E-6	-1.8037E-6	-1.5996E-6	-2.0883E-6	-1.8471E-6	-2.1048E-6	-2.0367E-6	-1.6007E-6	-1.2201E-6	-1.5101E-6	-1.6671E-6	-2.8864E-6	-1.2989E-6	-2.4975E-6	-1.3472E-6	-4.4225E-7	-8.2709E-7	-9.5316E-7	-6.5497E-7	4.8634E-7	2.5475E-7	-5.9149E-7	1.9939E-8	-5.7091E-8	1.5057E-8	-7.7149E-8	-1.1651E-7	1.5814E-7	4.3659E-7	1.1508E-6	8.8835E-7	9.1032E-7	2.4440E-8	1.0371E-6	7.0760E-7	-1.6824E-7	1.0148E-6	4.4167E-7	2.3741E-7	7.1611E-7
1.4392E+1	1.1283E-6	1.0652E-6	5.1506E-7	9.2716E-7	2.1150E-6	6.2330E-7	-2.0155E-7	-2.1565E-6	-6.6950E-6	-1.0685E-5	-1.6185E-5	-1.7862E-5	-1.8874E-5	-1.6615E-5	-1.4232E-5	-1.0069E-5	-8.3686E-6	-5.4189E-6	-5.4164E-6	-5.0575E-6	-3.7313E-6	-2.1525E-6	-3.2141E-6	-2.2649E-6	-1.8909E-6	-2.2894E-6	-2.1470E-6	-2.3100E-6	-1.4002E-6	-2.0641E-6	-2.5532E-6	-2.7227E-6	-3.1254E-6	-2.5282E-6	-1.9115E-6	-2.6282E-6	-7.5228E-7	-6.9716E-7	-6.8100E-7	-7.1177E-7	-3.3340E-7	-6.2657E-8	-3.5792E-7	1.1282E-7	-6.3257E-8	-1.0326E-8	4.9316E-7	6.1217E-7	6.3543E-7	-1.5088E-7	1.1483E-6	6.2442E-7	8.3438E-7	7.6440E-7	8.3451E-7	1.7309E-6	4.9188E-7	4.1415E-7	4.7386E-7	6.2627E-7	1.2567E-6
1.4430E+1	1.7022E-6	1.3334E-6	1.5888E-6	1.6313E-6	2.1997E-6	1.9357E-6	-4.7919E-7	-2.1500E-6	-8.6182E-6	-1.3256E-5	-1.8972E-5	-2.2701E-5	-2.2633E-5	-2.1038E-5	-1.7904E-5	-1.3298E-5	-1.0212E-5	-7.8346E-6	-6.2774E-6	-6.5902E-6	-5.5262E-6	-3.5904E-6	-3.6031E-6	-3.9827E-6	-2.5970E-6	-2.3475E-6	-2.3548E-6	-3.3967E-6	-1.9496E-6	-1.7556E-6	-2.3125E-6	-3.8543E-6	-3.3893E-6	-3.4372E-6	-3.1637E-6	-2.5092E-6	-2.6645E-6	-1.7438E-6	-8.4556E-7	-1.6445E-7	-6.4494E-7	-1.2707E-6	-1.0250E-6	-1.6122E-7	-1.4349E-7	1.7236E-7	-1.6980E-7	8.8893E-7	1.1704E-6	3.0841E-7	1.2028E-6	7.6543E-7	7.9047E-7	1.2507E-6	1.0006E-6	6.1634E-7	7.4713E-7	9.4525E-7	2.0926E-7	2.4989E-7	3.4456E-7
1.4468E+1	2.4079E-6	1.6670E-6	2.1355E-6	3.1539E-6	3.6206E-6	3.5062E-6	1.2206E-6	-3.3122E-6	-1.1728E-5	-2.0227E-5	-2.5908E-5	-2.9707E-5	-2.8964E-5	-2.6839E-5	-2.2620E-5	-1.7931E-5	-1.3663E-5	-1.0272E-5	-8.8125E-6	-7.6066E-6	-7.6511E-6	-5.7507E-6	-5.9582E-6	-5.2084E-6	-4.4128E-6	-2.9519E-6	-2.5083E-6	-3.5485E-6	-3.8464E-6	-3.1877E-6	-3.2475E-6	-4.1474E-6	-4.6631E-6	-4.0496E-6	-4.2249E-6	-3.5935E-6	-3.5359E-6	-2.8522E-6	-1.9091E-6	-1.2704E-6	-1.2026E-6	-1.1494E-6	-8.6044E-7	-9.4064E-7	-9.9353E-7	-5.6941E-8	2.3644E-7	-5.4881E-8	1.0568E-6	1.1782E-6	1.0596E-6	8.5380E-7	1.1859E-6	1.2656E-6	1.4179E-6	1.5028E-6	6.2080E-7	7.5724E-7	1.0366E-6	1.4843E-6	7.8925E-7
1.4505E+1	4.0838E-6	4.0101E-6	3.8882E-6	5.3321E-6	6.0846E-6	8.0445E-6	5.7721E-6	-2.8028E-6	-1.5101E-5	-2.5575E-5	-3.3756E-5	-3.7795E-5	-3.6305E-5	-3.2586E-5	-2.8415E-5	-2.2837E-5	-1.8727E-5	-1.4205E-5	-1.2281E-5	-1.0034E-5	-9.5093E-6	-8.1827E-6	-8.3031E-6	-7.6841E-6	-6.4815E-6	-4.7986E-6	-3.5085E-6	-4.0344E-6	-4.1197E-6	-4.1383E-6	-4.4991E-6	-5.7203E-6	-5.8107E-6	-6.1769E-6	-5.7310E-6	-4.9938E-6	-5.3316E-6	-4.4969E-6	-2.4138E-6	-2.8304E-6	-2.3038E-6	-2.3946E-6	-1.4353E-6	-7.1505E-7	-1.1886E-6	-7.9368E-7	2.6568E-7	6.1059E-8	-9.1605E-8	1.4049E-6	1.2786E-6	8.7007E-7	1.1241E-6	7.9644E-7	4.1324E-7	4.3202E-7	1.3824E-6	3.7551E-7	5.2694E-7	1.0671E-6	7.2530E-7
1.4543E+1	6.2860E-6	6.6295E-6	7.4786E-6	8.1923E-6	1.0077E-5	1.3627E-5	1.7266E-5	3.6971E-6	-1.7851E-5	-3.6670E-5	-4.8334E-5	-5.2628E-5	-4.9721E-5	-4.2854E-5	-3.6703E-5	-3.0491E-5	-2.3729E-5	-1.9015E-5	-1.6915E-5	-1.4274E-5	-1.2748E-5	-1.2116E-5	-1.1507E-5	-1.0629E-5	-8.8511E-6	-7.5710E-6	-5.5337E-6	-5.7066E-6	-5.6587E-6	-5.5370E-6	-5.4189E-6	-6.7616E-6	-8.0569E-6	-8.2168E-6	-8.4596E-6	-7.4067E-6	-6.7599E-6	-6.2084E-6	-5.0931E-6	-4.5456E-6	-3.8412E-6	-2.6278E-6	-3.6291E-6	-2.2248E-6	-1.3731E-6	-1.4303E-6	-2.1111E-7	1.1519E-7	5.2577E-7	6.0902E-7	1.3196E-6	1.4004E-6	1.8511E-6	1.2140E-6	1.4727E-6	1.8044E-7	6.5752E-7	7.3356E-7	1.0981E-6	1.2542E-6	2.0339E-7
1.4581E+1	1.0890E-5	1.0953E-5	1.2936E-5	1.3804E-5	1.6178E-5	2.0709E-5	3.1839E-5	2.9584E-5	-5.6646E-6	-3.7377E-5	-6.0796E-5	-6.8435E-5	-6.5538E-5	-5.7125E-5	-4.8276E-5	-4.0338E-5	-3.2867E-5	-2.4391E-5	-2.2337E-5	-1.9918E-5	-1.7129E-5	-1.5978E-5	-1.6538E-5	-1.5880E-5	-1.3505E-5	-1.0856E-5	-9.1052E-6	-7.9528E-6	-7.6520E-6	-7.5327E-6	-8.0436E-6	-8.6701E-6	-1.0441E-5	-1.1595E-5	-1.1941E-5	-1.1021E-5	-1.0236E-5	-8.0217E-6	-7.6226E-6	-7.5341E-6	-6.5970E-6	-5.8962E-6	-5.1819E-6	-5.0763E-6	-3.4767E-6	-3.6123E-6	-2.3506E-6	-1.7475E-6	-3.8011E-7	-1.7554E-7	-2.2405E-7	1.9706E-7	1.5060E-7	7.8456E-7	1.0589E-6	1.0264E-6	5.9516E-7	6.3807E-8	4.7938E-7	1.4131E-6	6.4798E-7
