0.0000E+0	0.0000E+0
1.4172E+1	-3.4253E-7
1.4210E+1	3.5200E-7
1.4249E+1	1.7308E-5
1.4287E+1	1.3827E-5
1.4325E+1	2.5853E-7
1.4363E+1	7.3313E-6
1.4402E+1	1.9194E-5
1.4440E+1	-1.2366E-6
1.4478E+1	7.5707E-6
1.4516E+1	1.6001E-5
1.4555E+1	-5.7173E-6
1.4593E+1	5.5488E-6
1.4631E+1	-5.8643E-6
1.4669E+1	-1.0486E-5
1.4708E+1	-1.6624E-5
1.4746E+1	-7.8165E-6
1.4784E+1	2.1584E-5
1.4822E+1	8.6410E-6
1.4861E+1	2.8589E-5
1.4899E+1	2.8898E-5
1.4937E+1	4.6132E-5
1.4975E+1	5.3978E-5
1.5014E+1	5.1492E-5
1.5052E+1	2.0984E-5
1.5090E+1	3.9902E-5
1.5128E+1	6.4341E-5
1.5167E+1	5.4558E-5
1.5205E+1	4.3035E-5
1.5243E+1	1.5258E-5
1.5281E+1	1.4445E-5
1.5320E+1	3.0553E-5
1.5358E+1	2.8808E-5
1.5396E+1	2.8868E-5
1.5434E+1	3.1593E-5
1.5473E+1	2.9451E-5
1.5511E+1	2.6797E-5
1.5549E+1	3.6782E-5
1.5587E+1	4.6131E-5
1.5626E+1	3.6293E-5
1.5664E+1	3.3063E-5
1.5702E+1	7.2871E-6
1.5740E+1	1.6171E-5
1.5779E+1	2.6885E-5
1.5817E+1	4.3376E-5
1.5855E+1	3.8310E-5
1.5893E+1	5.2139E-6
1.5932E+1	3.7602E-6
1.5970E+1	1.6353E-6
1.6008E+1	1.2569E-5
1.6046E+1	1.6064E-5
1.6085E+1	2.1797E-5
1.6123E+1	2.1692E-5
1.6161E+1	1.7906E-5
1.6199E+1	1.1890E-5
1.6238E+1	3.8495E-6
1.6276E+1	-2.9892E-6
1.6314E+1	6.0097E-6
1.6352E+1	1.7558E-5
1.6391E+1	1.6006E-5
1.6429E+1	2.2684E-6
1.6467E+1	-2.5884E-7
1.6505E+1	1.1682E-5
1.6544E+1	-4.2568E-8
1.6582E+1	1.0252E-6
1.6620E+1	1.4289E-5
1.6658E+1	-3.7665E-8
1.6697E+1	3.4183E-6
1.6735E+1	-1.2998E-7
1.6773E+1	1.4799E-7
1.6811E+1	-6.6210E-8
1.6850E+1	-1.0118E-7
1.6888E+1	-7.8114E-7
1.6926E+1	-8.2397E-7
1.6964E+1	-1.4134E-6
1.7003E+1	-1.1504E-6
1.7041E+1	-1.3724E-6
1.7079E+1	-1.9608E-6
1.7117E+1	-8.0360E-7
1.7156E+1	4.6410E-6
1.7194E+1	-1.7421E-6
1.7232E+1	1.1565E-6
1.7270E+1	3.9205E-7
1.7309E+1	-1.7592E-8
1.7347E+1	-2.0700E-6
1.7385E+1	4.1211E-8
1.7423E+1	-8.5690E-8
