0.0000E+0	0.0000E+0
1.4172E+1	-2.6795E-7
1.4210E+1	-3.8603E-8
1.4249E+1	-7.7233E-7
1.4287E+1	5.0331E-7
1.4325E+1	-9.7266E-6
1.4363E+1	-1.0110E-5
1.4402E+1	2.5324E-6
1.4440E+1	-1.6272E-6
1.4478E+1	-1.2898E-5
1.4516E+1	2.1503E-5
1.4555E+1	-8.9439E-6
1.4593E+1	8.8886E-6
1.4631E+1	4.0858E-5
1.4669E+1	1.6861E-5
1.4708E+1	4.0244E-5
1.4746E+1	2.7447E-5
1.4784E+1	8.5833E-6
1.4822E+1	-3.1706E-5
1.4861E+1	-8.7346E-6
1.4899E+1	-6.8532E-6
1.4937E+1	-3.4791E-5
1.4975E+1	-5.6834E-5
1.5014E+1	-4.3307E-5
1.5052E+1	-3.7043E-5
1.5090E+1	-5.2827E-5
1.5128E+1	-2.3180E-5
1.5167E+1	-1.9788E-5
1.5205E+1	-1.4114E-5
1.5243E+1	-8.0473E-6
1.5281E+1	-1.1594E-5
1.5320E+1	-2.5338E-5
1.5358E+1	-3.3880E-5
1.5396E+1	-2.9089E-5
1.5434E+1	-1.8055E-5
1.5473E+1	2.6160E-7
1.5511E+1	8.0164E-6
1.5549E+1	-1.1456E-6
1.5587E+1	1.0670E-5
1.5626E+1	7.5922E-6
1.5664E+1	2.6638E-5
1.5702E+1	2.8208E-5
1.5740E+1	1.2344E-5
1.5779E+1	1.7470E-5
1.5817E+1	-2.9083E-6
1.5855E+1	6.9879E-7
1.5893E+1	2.1867E-6
1.5932E+1	2.1939E-5
1.5970E+1	3.0809E-5
1.6008E+1	3.8054E-5
1.6046E+1	3.7421E-5
1.6085E+1	2.9701E-5
1.6123E+1	2.5132E-5
1.6161E+1	1.9262E-5
1.6199E+1	2.0568E-5
1.6238E+1	3.1357E-5
1.6276E+1	2.2512E-5
1.6314E+1	1.7607E-5
1.6352E+1	-1.1438E-6
1.6391E+1	3.4790E-6
1.6429E+1	1.2811E-5
1.6467E+1	1.3419E-5
1.6505E+1	-2.9621E-7
1.6544E+1	4.3321E-6
1.6582E+1	8.2933E-6
1.6620E+1	-8.6132E-7
1.6658E+1	-9.9940E-7
1.6697E+1	1.2444E-6
1.6735E+1	-4.9175E-6
1.6773E+1	3.7537E-7
1.6811E+1	-2.3729E-6
1.6850E+1	-6.8286E-7
1.6888E+1	-9.6115E-7
1.6926E+1	-7.6534E-7
1.6964E+1	-1.2813E-6
1.7003E+1	-1.1885E-6
1.7041E+1	-1.1914E-6
1.7079E+1	-4.9145E-8
1.7117E+1	1.3350E-6
1.7156E+1	4.2120E-7
1.7194E+1	-6.2033E-7
1.7232E+1	1.8272E-6
1.7270E+1	2.0151E-8
1.7309E+1	6.9819E-7
1.7347E+1	-1.5098E-6
1.7385E+1	2.1341E-7
1.7423E+1	1.2137E-7
