0.0000E+0	1.4145E+1	1.4200E+1	1.4256E+1	1.4311E+1	1.4367E+1	1.4422E+1	1.4478E+1	1.4533E+1	1.4589E+1	1.4644E+1	1.4700E+1	1.4755E+1	1.4811E+1	1.4866E+1	1.4922E+1	1.4977E+1	1.5033E+1	1.5088E+1	1.5143E+1	1.5199E+1	1.5254E+1	1.5310E+1	1.5365E+1	1.5421E+1	1.5476E+1	1.5532E+1	1.5587E+1	1.5643E+1	1.5698E+1	1.5754E+1	1.5809E+1	1.5865E+1	1.5920E+1	1.5976E+1	1.6031E+1	1.6087E+1	1.6142E+1	1.6197E+1	1.6253E+1	1.6308E+1	1.6364E+1	1.6419E+1	1.6475E+1	1.6530E+1	1.6586E+1	1.6641E+1	1.6697E+1	1.6752E+1	1.6808E+1	1.6863E+1	1.6919E+1	1.6974E+1	1.7030E+1	1.7085E+1	1.7140E+1	1.7196E+1	1.7251E+1	1.7307E+1	1.7362E+1	1.7418E+1	1.7473E+1
1.4165E+1	-2.8460E-10	-8.4985E-9	-4.8430E-8	6.4805E-8	8.0899E-8	1.1699E-7	1.3689E-7	1.6698E-7	9.8578E-8	1.5784E-7	7.2863E-8	9.5566E-9	-1.1524E-7	-1.1445E-7	-1.3292E-7	-1.6364E-7	-1.0855E-7	-1.8639E-7	-1.3842E-7	-1.2388E-7	-2.6604E-7	-2.3342E-7	-1.6369E-7	-9.1063E-8	-4.1033E-8	-8.4692E-9	7.9597E-9	2.3220E-7	2.2866E-7	1.3733E-7	9.6295E-8	5.9501E-8	4.1736E-8	-9.1593E-9	-9.4558E-8	-3.3806E-8	-3.9201E-9	-6.2561E-8	-1.2688E-7	-7.9635E-8	-7.6859E-8	-7.4927E-8	-4.1729E-8	1.0835E-8	-6.3696E-8	1.1249E-8	-3.9826E-8	-7.7655E-8	-3.6117E-8	2.5353E-8	-1.3822E-8	5.4510E-8	-1.8686E-8	1.4262E-8	2.3485E-8	-2.6876E-8	-4.2390E-8	8.9318E-9	-5.3369E-8	3.7278E-8	-7.5855E-8
1.4203E+1	1.1286E-7	1.2514E-7	1.3686E-7	1.4040E-7	1.8908E-7	2.6756E-7	2.3094E-7	3.2700E-7	3.6919E-7	3.9226E-7	2.8581E-7	1.3343E-7	-1.9099E-8	-2.4947E-7	-1.9575E-7	-2.7952E-7	-2.5462E-7	-2.4808E-7	-2.7959E-7	-2.8575E-7	-4.8658E-7	-5.7212E-7	-5.0004E-7	-4.0285E-7	-2.9050E-7	-1.9173E-7	-9.2204E-8	1.2316E-7	3.6034E-7	3.7637E-7	2.1515E-7	1.5720E-7	9.1528E-8	1.0426E-7	-6.2447E-8	-4.5095E-8	2.2557E-8	-6.6993E-8	-8.4830E-8	-9.2086E-8	-1.2300E-7	-9.2424E-8	-9.0343E-8	-9.7238E-8	-1.6608E-7	-9.8179E-8	-6.3438E-8	-5.6979E-8	-9.3880E-8	-1.8484E-8	-2.8900E-8	-2.7861E-8	-7.2817E-8	-1.2084E-7	-1.2442E-8	4.9713E-8	-9.3438E-8	4.5511E-8	-1.4006E-8	2.3037E-8	-1.7412E-8
1.4240E+1	1.8597E-7	2.2179E-7	2.5439E-7	3.1604E-7	2.9779E-7	4.4212E-7	5.1756E-7	5.0175E-7	6.4418E-7	6.8889E-7	4.8790E-7	3.4711E-7	5.1856E-8	-2.1639E-7	-2.9398E-7	-3.4793E-7	-3.7538E-7	-3.6146E-7	-2.9892E-7	-2.6372E-7	-5.2547E-7	-7.1416E-7	-6.9782E-7	-6.1217E-7	-4.7824E-7	-3.7537E-7	-9.4549E-8	-1.4624E-8	2.1728E-7	3.5285E-7	2.0679E-7	2.2972E-7	1.1350E-7	8.5550E-9	-9.0593E-8	-9.3772E-8	-8.7375E-8	-1.0362E-7	-1.2176E-7	-7.0978E-8	-8.2108E-8	-1.3961E-7	-1.1494E-7	-1.5672E-7	-1.9092E-7	-2.7980E-8	-1.0228E-7	-4.1554E-8	-8.2665E-8	-9.8185E-8	-1.5844E-8	6.6294E-9	-7.4235E-8	-9.1195E-8	-1.4944E-7	-1.8706E-8	-1.1171E-7	-1.8846E-8	-5.0291E-8	-5.0124E-8	4.6099E-8
1.4278E+1	2.5458E-6	2.8475E-6	3.7430E-6	3.6394E-6	4.4344E-6	4.7130E-6	6.2550E-6	6.9560E-6	8.0347E-6	8.4136E-6	6.4180E-6	4.0251E-6	1.4784E-6	-2.3992E-6	-3.0324E-6	-3.8342E-6	-4.7921E-6	-4.4017E-6	-3.9652E-6	-3.9846E-6	-4.5318E-6	-7.6736E-6	-8.4413E-6	-7.4648E-6	-5.5088E-6	-4.5644E-6	-1.5760E-6	-1.8790E-7	4.9258E-7	2.9988E-6	1.6835E-6	9.1547E-7	5.0473E-7	3.0975E-7	-1.4357E-6	-1.6218E-6	-1.8915E-6	-2.4291E-6	-2.1116E-6	-2.2672E-6	-1.5898E-6	-1.4379E-6	-2.1557E-6	-2.6849E-6	-2.8924E-6	-1.2371E-6	-1.2123E-6	-6.9957E-7	-6.7583E-7	-1.1370E-6	-4.3762E-7	-8.8401E-7	-7.3205E-7	-8.4657E-7	-6.0176E-7	-9.6674E-7	-2.5421E-7	-6.9511E-7	-6.8143E-7	-3.7648E-7	-1.3831E-7
1.4316E+1	3.6767E-6	3.9696E-6	4.3929E-6	5.4231E-6	5.8881E-6	6.6037E-6	8.2868E-6	9.7440E-6	1.0597E-5	1.0381E-5	9.2276E-6	5.6701E-6	2.0061E-6	-1.9635E-6	-3.7596E-6	-2.8133E-6	-4.8094E-6	-5.2714E-6	-4.2121E-6	-4.6859E-6	-5.0195E-6	-6.9494E-6	-8.8525E-6	-8.8194E-6	-7.3393E-6	-4.5799E-6	-3.4223E-6	-8.2345E-7	-5.9859E-7	9.5176E-7	2.3533E-6	3.6871E-7	-6.3151E-7	-6.7901E-7	-1.3264E-6	-1.8488E-6	-2.1266E-6	-2.3540E-6	-2.6191E-6	-2.6121E-6	-2.6062E-6	-2.7869E-6	-2.8917E-6	-3.0758E-6	-2.3050E-6	-2.5328E-6	-2.2583E-6	-1.6599E-6	-1.3644E-6	-1.6733E-6	-9.0595E-7	-1.6716E-6	-1.4123E-6	-2.1845E-6	-8.6489E-7	-1.2858E-6	-1.5114E-6	-8.1921E-7	-1.7143E-6	-3.1988E-7	-8.9947E-7
1.4354E+1	4.5425E-6	5.6865E-6	5.7269E-6	6.2365E-6	7.4155E-6	7.8835E-6	9.9193E-6	1.2054E-5	1.2899E-5	1.2063E-5	1.1075E-5	7.1754E-6	3.0139E-6	-1.8263E-6	-4.2228E-6	-3.9003E-6	-2.9698E-6	-4.8940E-6	-5.7011E-6	-5.3629E-6	-4.8271E-6	-7.3029E-6	-8.5514E-6	-8.3045E-6	-9.0427E-6	-5.8265E-6	-3.9359E-6	-2.0102E-6	-7.6404E-7	-5.8945E-7	7.5758E-7	1.2585E-7	-9.5296E-7	-1.3489E-6	-2.3608E-6	-2.9896E-6	-3.0702E-6	-3.1532E-6	-3.0911E-6	-3.5026E-6	-2.5927E-6	-2.7908E-6	-3.5724E-6	-4.0205E-6	-1.9322E-6	-2.3795E-6	-2.2601E-6	-1.7641E-6	-2.0401E-6	-1.4345E-6	-9.7661E-7	-1.4045E-6	-1.1935E-6	-2.1657E-6	-1.3781E-6	-7.3061E-7	-1.3696E-6	-1.8813E-6	-1.3382E-6	-8.9764E-7	-9.8501E-7
1.4392E+1	5.7917E-6	6.4729E-6	7.8630E-6	9.1870E-6	9.4606E-6	1.1554E-5	1.3821E-5	1.6562E-5	1.7507E-5	1.6815E-5	1.4200E-5	9.2294E-6	3.3231E-6	-2.4192E-6	-5.4485E-6	-6.3270E-6	-4.3387E-6	-3.0267E-6	-6.0786E-6	-7.0613E-6	-6.3673E-6	-6.6205E-6	-9.7514E-6	-9.1939E-6	-9.1828E-6	-7.5493E-6	-5.1581E-6	-2.4275E-6	-1.0467E-6	-4.1746E-7	-4.2142E-7	-8.3157E-7	-9.8394E-7	-1.9499E-6	-2.4589E-6	-3.9209E-6	-3.9905E-6	-4.6201E-6	-4.9860E-6	-4.4556E-6	-4.8710E-6	-4.4268E-6	-3.9009E-6	-4.2573E-6	-4.0086E-6	-3.3764E-6	-3.1420E-6	-2.5932E-6	-3.1536E-6	-2.4438E-6	-1.8471E-6	-1.7147E-6	-1.2202E-6	-2.0071E-6	-1.4073E-6	-1.7739E-6	-1.4351E-6	-1.6129E-6	-2.1712E-6	-1.4267E-6	-1.1110E-6
1.4430E+1	7.6296E-6	7.7111E-6	8.3730E-6	1.0578E-5	1.1576E-5	1.4253E-5	1.8194E-5	2.1906E-5	2.2301E-5	2.1667E-5	1.7896E-5	1.1473E-5	4.7253E-6	-2.1113E-6	-6.8712E-6	-8.7775E-6	-6.8294E-6	-3.1991E-6	-4.3855E-6	-7.2165E-6	-7.7042E-6	-8.0432E-6	-8.5949E-6	-1.0884E-5	-9.8097E-6	-8.4016E-6	-5.9077E-6	-3.7176E-6	-1.7832E-6	-5.6428E-7	-5.0173E-7	-1.5470E-6	-1.4913E-6	-2.6488E-6	-3.6013E-6	-4.2978E-6	-4.5254E-6	-4.3741E-6	-6.3881E-6	-5.2546E-6	-4.7785E-6	-5.4932E-6	-5.3923E-6	-4.5305E-6	-4.4564E-6	-4.6520E-6	-3.6326E-6	-3.6612E-6	-3.5540E-6	-3.0639E-6	-2.5362E-6	-3.0263E-6	-2.4093E-6	-2.2228E-6	-2.0336E-6	-2.0616E-6	-2.5608E-6	-1.7297E-6	-2.4284E-6	-2.6369E-6	-2.0628E-6
1.4468E+1	1.0275E-5	9.9089E-6	1.1403E-5	1.2566E-5	1.4497E-5	1.9037E-5	2.5499E-5	3.1348E-5	3.3042E-5	2.9421E-5	2.3037E-5	1.3130E-5	3.9957E-6	-2.6295E-6	-7.8237E-6	-1.2242E-5	-1.1349E-5	-6.8664E-6	-4.1225E-6	-7.2281E-6	-8.9195E-6	-9.7323E-6	-1.0497E-5	-1.1190E-5	-1.0755E-5	-9.4546E-6	-6.8989E-6	-3.9831E-6	-2.8054E-6	-1.6627E-6	-1.1036E-6	-1.5711E-6	-2.2963E-6	-3.7612E-6	-5.4830E-6	-6.1129E-6	-6.9458E-6	-5.9662E-6	-7.0655E-6	-7.3212E-6	-6.6871E-6	-6.5652E-6	-5.8347E-6	-6.2375E-6	-6.1203E-6	-5.5715E-6	-5.0921E-6	-4.4678E-6	-4.5207E-6	-3.2031E-6	-2.7726E-6	-2.9256E-6	-3.5598E-6	-3.1444E-6	-2.9748E-6	-3.3295E-6	-2.8801E-6	-2.1195E-6	-3.0074E-6	-2.8905E-6	-1.8769E-6
