0.0000E+0	0.0000E+0
1.4165E+1	-3.0327E-6
1.4203E+1	-9.9086E-6
1.4240E+1	-1.6060E-4
1.4278E+1	-2.0775E-4
1.4316E+1	-2.8116E-4
1.4354E+1	-3.5265E-4
1.4392E+1	-4.7052E-4
1.4430E+1	-6.0330E-4
1.4468E+1	-8.2616E-4
1.4505E+1	-1.0837E-3
1.4543E+1	-1.4589E-3
1.4581E+1	-1.8061E-3
1.4619E+1	-2.1050E-3
1.4657E+1	-2.4184E-3
1.4695E+1	-2.1124E-3
1.4733E+1	-1.6146E-3
1.4770E+1	-9.3061E-4
1.4808E+1	-1.7984E-4
1.4846E+1	8.1728E-4
1.4884E+1	1.5816E-3
1.4922E+1	2.3048E-3
1.4960E+1	2.8547E-3
1.4998E+1	3.0290E-3
1.5036E+1	3.0836E-3
1.5073E+1	2.9455E-3
1.5111E+1	2.7527E-3
1.5149E+1	2.5046E-3
1.5187E+1	2.2644E-3
1.5225E+1	2.0240E-3
1.5263E+1	1.8104E-3
1.5301E+1	1.6240E-3
1.5338E+1	1.4771E-3
1.5376E+1	1.3802E-3
1.5414E+1	1.2997E-3
1.5452E+1	1.2199E-3
1.5490E+1	1.1437E-3
1.5528E+1	1.0721E-3
1.5566E+1	9.9080E-4
1.5604E+1	9.1646E-4
1.5641E+1	8.3973E-4
1.5679E+1	7.6939E-4
1.5717E+1	6.9630E-4
1.5755E+1	6.2957E-4
1.5793E+1	5.6088E-4
1.5831E+1	4.9794E-4
1.5869E+1	4.4504E-4
1.5906E+1	4.0383E-4
1.5944E+1	3.7809E-4
1.5982E+1	3.6087E-4
1.6020E+1	3.5547E-4
1.6058E+1	3.6071E-4
1.6096E+1	3.7455E-4
1.6134E+1	3.6833E-4
1.6171E+1	3.7531E-4
1.6209E+1	3.5674E-4
1.6247E+1	3.4382E-4
1.6285E+1	3.2925E-4
1.6323E+1	3.0959E-4
1.6361E+1	2.9826E-4
1.6399E+1	2.8157E-4
1.6437E+1	2.5242E-4
1.6474E+1	2.4458E-4
1.6512E+1	2.2807E-4
1.6550E+1	2.1243E-4
1.6588E+1	1.9144E-4
1.6626E+1	1.7824E-4
1.6664E+1	1.5881E-4
1.6702E+1	1.4719E-4
1.6739E+1	1.2694E-4
1.6777E+1	1.1608E-4
1.6815E+1	1.0418E-4
1.6853E+1	9.0196E-5
1.6891E+1	7.4204E-5
1.6929E+1	6.8825E-5
1.6967E+1	5.6283E-5
1.7005E+1	4.9161E-5
1.7042E+1	4.2128E-5
1.7080E+1	3.3705E-5
1.7118E+1	2.7046E-5
1.7156E+1	2.5314E-5
1.7194E+1	1.6992E-5
1.7232E+1	1.5964E-5
1.7270E+1	6.7570E-6
1.7307E+1	8.0515E-6
1.7345E+1	3.6127E-7
1.7383E+1	1.6945E-7
1.7421E+1	-5.3867E-8
