0.0000E+0	0.0000E+0
1.4165E+1	-6.1788E-8
1.4203E+1	-2.3926E-7
1.4240E+1	-7.3387E-7
1.4278E+1	-2.3017E-6
1.4316E+1	1.9692E-6
1.4354E+1	-3.1523E-6
1.4392E+1	-7.1464E-7
1.4430E+1	3.3713E-6
1.4468E+1	-4.9088E-6
1.4505E+1	-1.8132E-5
1.4543E+1	-4.7870E-6
1.4581E+1	-2.6593E-6
1.4619E+1	-2.0880E-5
1.4657E+1	-4.2808E-5
1.4695E+1	-5.2507E-5
1.4733E+1	-4.8865E-5
1.4770E+1	-6.2158E-5
1.4808E+1	-1.1546E-4
1.4846E+1	-1.2060E-4
1.4884E+1	-8.2272E-5
1.4922E+1	-9.5592E-5
1.4960E+1	-1.0098E-4
1.4998E+1	-7.0709E-5
1.5036E+1	-6.1669E-5
1.5073E+1	-5.1962E-5
1.5111E+1	-5.1855E-5
1.5149E+1	-4.7149E-5
1.5187E+1	-3.1789E-5
1.5225E+1	-1.9041E-5
1.5263E+1	-2.2139E-5
1.5301E+1	-2.2543E-5
1.5338E+1	-1.5669E-5
1.5376E+1	-1.8340E-5
1.5414E+1	-2.0535E-5
1.5452E+1	-1.4012E-5
1.5490E+1	-1.0356E-5
1.5528E+1	-8.9398E-6
1.5566E+1	-8.5183E-6
1.5604E+1	-6.6565E-6
1.5641E+1	6.6534E-7
1.5679E+1	-8.2776E-6
1.5717E+1	-4.3144E-6
1.5755E+1	-4.7486E-6
1.5793E+1	2.7112E-6
1.5831E+1	-1.0878E-5
1.5869E+1	-9.6272E-6
1.5906E+1	-6.8371E-6
1.5944E+1	-8.6185E-6
1.5982E+1	-8.7490E-6
1.6020E+1	-1.0444E-5
1.6058E+1	-5.7199E-6
1.6096E+1	-1.3706E-5
1.6134E+1	1.2932E-6
1.6171E+1	-5.1073E-6
1.6209E+1	-7.8728E-7
1.6247E+1	2.5867E-6
1.6285E+1	-4.5246E-7
1.6323E+1	-2.9028E-6
1.6361E+1	-5.4717E-7
1.6399E+1	-3.7117E-6
1.6437E+1	-1.1282E-6
1.6474E+1	-2.0863E-6
1.6512E+1	2.9601E-6
1.6550E+1	2.5146E-6
1.6588E+1	2.2647E-6
1.6626E+1	8.5844E-6
1.6664E+1	5.6572E-6
1.6702E+1	4.7698E-7
1.6739E+1	-5.3326E-6
1.6777E+1	1.0673E-6
1.6815E+1	7.1862E-7
1.6853E+1	4.2150E-6
1.6891E+1	8.0589E-6
1.6929E+1	7.5536E-7
1.6967E+1	5.2792E-6
1.7005E+1	1.8505E-6
1.7042E+1	4.1864E-6
1.7080E+1	3.2594E-7
1.7118E+1	2.1317E-6
1.7156E+1	3.5228E-6
1.7194E+1	2.5275E-6
1.7232E+1	3.3969E-6
1.7270E+1	1.3638E-6
1.7307E+1	-5.5457E-7
1.7345E+1	5.9513E-7
1.7383E+1	-1.2848E-7
1.7421E+1	2.1576E-7
